"Gateway Receive Time","Air pressure (Pa)","PAR","Relative humidity (%)","Temperature","Soil Temperature","Soil Relative Permittivity","Soil Electric Conductivity (dS/m)","YYYYMMDD","   TG","   TN","   TX"," T10N","   RH","   PG","   PX","   PN","   UG","   UX","   UN"," EV24",,,,,
2021-09-02 16:38:32,0,,,,"18.03","9.69","0.027",,,,,,,,,,,,,,,,,,
2021-09-02 16:57:07,"102.511","21.72","87.3515625","14.54",,,,,,,,,,,,,,,,,,,,,
2021-09-02 16:58:55,0,,,,"17.97","9.59","0.028",,,,,,,,,,,,,,,,,,
2021-09-02 17:19:17,"102.504","11.3","87.32421875","14.79",,,,,,,,,,,,,,,,,,,,,
2021-09-02 17:22:34,0,"4.29","87.5166015625","15.43",,,,,,,,,,,,,,,,,,,,,
2021-09-02 17:46:12,0,,,,"18.06","9.61","0.027",,,,,,,,,,,,,,,,,,
2021-09-02 18:06:31,"102.48",,,,"18.08","9.56","0.027",,,,,,,,,,,,,,,,,,
2021-09-02 18:30:07,"102.496",0,"88.4716796875","17.32",,,,,,,,,,,,,,,,,,,,,
2021-09-02 18:33:25,0,,,,"18.11","9.51","0.027",,,,,,,,,,,,,,,,,,
2021-09-02 18:53:42,0,0,"88.4541015625","17.51",,,,,,,,,,,,,,,,,,,,,
2021-09-02 18:56:11,"102.507",0,"88.23046875","17.34",,,,,,,,,,,,,,,,,,,,,
2021-09-02 18:56:34,0,,,,"18.17","9.31","0.026",,,,,,,,,,,,,,,,,,
2021-09-02 19:16:45,"102.505",0,"87.9326171875","17.19",,,,,,,,,,,,,,,,,,,,,
2021-09-02 19:20:02,0,,,,"18.25","9.33","0.026",,,,,,,,,,,,,,,,,,
2021-09-02 19:40:20,"102.526",0,"87.318359375","16.92",,,,,,,,,,,,,,,,,,,,,
2021-09-02 19:43:21,0,,,,"18.28","9.29","0.026",,,,,,,,,,,,,,,,,,
2021-09-02 20:03:38,"102.51",0,"86.6240234375","16.57",,,,,,,,,,,,,,,,,,,,,
2021-09-02 20:06:39,0,,,,"18.36","9.26","0.026",,,,,,,,,,,,,,,,,,
2021-09-02 20:26:56,"102.52",0,"86.3095703125","16.46",,,,,,,,,,,,,,,,,,,,,
2021-09-02 20:29:57,0,,,,"18.38","9.29","0.026",,,,,,,,,,,,,,,,,,
2021-09-02 20:50:14,"102.505",0,"85.7861328125","16.25",,,,,,,,,,,,,,,,,,,,,
2021-09-02 20:53:05,0,,,,"18.38","9.29","0.026",,,,,,,,,,,,,,,,,,
2021-09-02 21:10:31,"102.517",0,"85.6962890625","16.41",,,,,,,,,,,,,,,,,,,,,
2021-09-02 21:13:32,0,,,,"18.47","9.31","0.026",,,,,,,,,,,,,,,,,,
2021-09-02 21:33:49,"102.526",0,"85.56640625","16.5",,,,,,,,,,,,,,,,,,,,,
2021-09-02 21:36:50,0,,,,"18.49","9.26","0.026",,,,,,,,,,,,,,,,,,
2021-09-02 21:57:06,"102.519",0,"85.4140625","16.57",,,,,,,,,,,,,,,,,,,,,
2021-09-02 22:00:08,0,,,,"18.58","9.26","0.026",,,,,,,,,,,,,,,,,,
2021-09-02 22:20:24,"102.509",0,"85.216796875","16.66",,,,,,,,,,,,,,,,,,,,,
2021-09-02 22:23:25,0,,,,"18.6","9.33","0.026",,,,,,,,,,,,,,,,,,
2021-09-02 22:43:42,"102.513",0,"84.927734375","16.67",,,,,,,,,,,,,,,,,,,,,
2021-09-02 22:46:43,0,,,,"18.66","9.24","0.026",,,,,,,,,,,,,,,,,,
2021-09-02 23:06:49,"102.501",0,"84.4931640625","16.63",,,,,,,,,,,,,,,,,,,,,
2021-09-02 23:06:59,0,,,,"18.68","9.33","0.026",,,,,,,,,,,,,,,,,,
2021-09-02 23:27:15,0,0,"83.720703125","16.68",,,,,,,,,,,,,,,,,,,,,
2021-09-02 23:29:44,"102.495",,,,"18.74","9.24","0.026",,,,,,,,,,,,,,,,,,
2021-09-02 23:32:45,0,0,"83.09375","16.64",,,,,,,,,,,,,,,,,,,,,
2021-09-02 23:53:01,"102.487",,,,,,,,,,,,,,,,,,,,,,,,
2021-09-02 23:56:02,0,,,,"18.79","9.38","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 00:16:18,"102.471",0,"81.5302734375","16.43",,,,,,,,,,,,,,,,,,,,,
2021-09-03 00:19:19,0,,,,"18.82","9.29","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 00:39:35,"102.447",0,"80.337890625","16.59",,,,,,,,,,,,,,,,,,,,,
2021-09-03 00:42:37,0,,,,"18.85","9.29","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 01:02:52,"102.432",0,"79.982421875","17.11",,,,,,,,,,,,,,,,,,,,,
2021-09-03 01:03:15,0,,,,"18.85","9.19","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 01:23:08,"102.434",0,"78.3115234375","17.51",,,,,,,,,,,,,,,,,,,,,
2021-09-03 01:26:10,0,,,,"18.85","9.24","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 01:46:25,"102.42",0,"77.8544921875","18.11",,,,,,,,,,,,,,,,,,,,,
2021-09-03 01:49:27,0,,,,"18.87","9.26","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 02:09:42,"102.393",0,"76.6298828125","18.65",,,,,,,,,,,,,,,,,,,,,
2021-09-03 02:12:44,0,,,,"18.85","9.24","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 02:33:00,"102.407",0,"76.314453125","19.05",,,,,,,,,,,,,,,,,,,,,
2021-09-03 02:36:01,0,,,,"18.82","9.26","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 02:56:17,"102.38",0,"75.47265625","19.15",,,,,,,,,,,,,,,,,,,,,
2021-09-03 02:59:18,0,,,,"18.79","9.26","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 03:16:55,"102.344",0,"73.435546875","19.21",,,,,,,,,,,,,,,,,,,,,
2021-09-03 03:19:34,0,,,,"18.71","9.24","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 03:39:49,"102.333","0.1","69.0791015625","19.79",,,,,,,,,,,,,,,,,,,,,
2021-09-03 03:42:51,0,,,,"18.68","9.24","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 04:03:06,0,"3.07","64.0537109375","21.23",,,,,,,,,,,,,,,,,,,,,
2021-09-03 04:05:35,"102.329",,,,"18.6","9.31","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 04:08:52,0,"15.89","57.9404296875","23.43",,,,,,,,,,,,,,,,,,,,,
2021-09-03 04:29:08,"102.316",,,,,,,,,,,,,,,,,,,,,,,,
2021-09-03 04:32:26,0,,,,"18.49","9.24","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 04:52:42,"102.312","53.66","50.818359375","26.05",,,,,,,,,,,,,,,,,,,,,
2021-09-03 04:55:59,0,,,,"18.38","9.26","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 05:13:22,"102.306","124.83","45.251953125","28.84",,,,,,,,,,,,,,,,,,,,,
2021-09-03 05:16:15,0,,,,"18.22","9.26","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 05:36:31,"102.307",,,,"18.14","9.26","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 05:39:48,0,"257.64","36.720703125","33.77",,,,,,,,,,,,,,,,,,,,,
2021-09-03 06:00:04,"102.307",,,,"17.95","9.36","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 06:03:22,0,"549.47","40.2099609375","31.44",,,,,,,,,,,,,,,,,,,,,
2021-09-03 06:26:56,0,,,,"17.76","9.11","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 06:47:13,"102.285","229.91","35.8486328125","32.43",,,,,,,,,,,,,,,,,,,,,
2021-09-03 06:50:30,0,,,,"17.59","9.21","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 07:10:49,"102.284","627.17","34.591796875","32.79",,,,,,,,,,,,,,,,,,,,,
2021-09-03 07:12:35,0,,,,"17.42","9.43","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 07:31:24,"102.274","304.98","33.2890625","34.5",,,,,,,,,,,,,,,,,,,,,
2021-09-03 07:55:02,"102.262",,,,"17.15","9.43","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 07:58:19,0,"576.11","27.3779296875","37.54",,,,,,,,,,,,,,,,,,,,,
2021-09-03 08:18:40,"102.259",,,,"16.95","9.24","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 08:21:58,0,"958.74","26.626953125","40.9",,,,,,,,,,,,,,,,,,,,,
2021-09-03 08:42:20,0,,,,"16.73","9.31","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 08:44:49,"102.243","1010.79","27.357421875","40.02",,,,,,,,,,,,,,,,,,,,,
2021-09-03 08:48:06,0,,,,"16.5","9.26","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 09:08:30,"102.26","1030.23","29.5478515625","38.62",,,,,,,,,,,,,,,,,,,,,
2021-09-03 09:09:27,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-03 09:29:09,"102.238",,,,"16.36","9.36","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 09:32:27,0,"1079.3","29.1708984375","38.53",,,,,,,,,,,,,,,,,,,,,
2021-09-03 09:52:51,"102.229",,,,"16.17","9.31","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 09:56:08,0,"1034.35","29.451171875","38.42",,,,,,,,,,,,,,,,,,,,,
2021-09-03 10:16:34,"102.235",,,,16,"9.33","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 10:19:51,0,"1011.04","30.4521484375","37.47",,,,,,,,,,,,,,,,,,,,,
2021-09-03 10:43:33,0,,,,"15.94","9.33","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 11:04:00,"102.2","1012.6","33.677734375","36.41",,,,,,,,,,,,,,,,,,,,,
2021-09-03 11:06:37,0,,,,"15.85","9.43","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 11:24:45,"102.173","948.62","35.7041015625","34.81",,,,,,,,,,,,,,,,,,,,,
2021-09-03 11:28:02,0,,,,"15.77","9.29","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 11:48:28,"102.163","905.5","38.7275390625","33.35",,,,,,,,,,,,,,,,,,,,,
2021-09-03 11:51:46,0,,,,"15.77","9.31","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 12:12:14,"102.163","852.37","41.328125","31.72",,,,,,,,,,,,,,,,,,,,,
2021-09-03 12:15:31,0,"773.18","44.2001953125","30.48",,,,,,,,,,,,,,,,,,,,,
2021-09-03 12:35:59,"102.143",,,,"15.74","9.29","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 12:39:16,0,"719.99","47.8095703125","29.12",,,,,,,,,,,,,,,,,,,,,
2021-09-03 12:59:43,"102.134",,,,"15.71","9.29","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 13:03:00,0,"643.06","52.21875","27.37",,,,,,,,,,,,,,,,,,,,,
2021-09-03 13:21:25,0,,,,"15.8","9.29","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 13:23:28,"102.124","547.73","60.2060546875","25.46",,,,,,,,,,,,,,,,,,,,,
2021-09-03 13:26:45,0,,,,"15.85","9.29","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 13:50:30,0,"472.32","78.6416015625","23.26",,,,,,,,,,,,,,,,,,,,,
2021-09-03 14:10:56,"102.074",,,,"15.94","9.31","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 14:34:41,"102.044","377.43","85.4169921875","20.41",,,,,,,,,,,,,,,,,,,,,
2021-09-03 14:37:59,0,,,,16,"9.29","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 14:55:53,"102.025","295.18","86.556640625","18.13",,,,,,,,,,,,,,,,,,,,,
2021-09-03 14:58:27,0,,,,"16.05","9.31","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 15:18:54,"102.011","128.87","86.3134765625","14.48",,,,,,,,,,,,,,,,,,,,,
2021-09-03 15:45:56,0,,,,"16.17","9.36","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 16:06:21,"101.993",,,,"16.22","9.26","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 16:30:03,"101.982","67.48","85.58984375","10.77",,,,,,,,,,,,,,,,,,,,,
2021-09-03 16:33:21,0,,,,"16.31","9.29","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 16:55:48,0,"52.09","84.865234375","9.26",,,,,,,,,,,,,,,,,,,,,
2021-09-03 17:14:19,"101.995",,,,"16.39","9.29","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 17:17:36,0,"31.41","84.29296875","8.52",,,,,,,,,,,,,,,,,,,,,
2021-09-03 17:37:56,"101.986",,,,"16.5","9.36","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 17:41:13,0,13,"84.158203125","8.45",,,,,,,,,,,,,,,,,,,,,
2021-09-03 18:01:31,0,,,,"16.59","9.33","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 18:07:18,0,"2.06","84.1240234375","8.61",,,,,,,,,,,,,,,,,,,,,
2021-09-03 18:27:36,"101.993",,,,"16.67","9.31","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 18:30:53,0,"0.05","84.169921875","8.85",,,,,,,,,,,,,,,,,,,,,
2021-09-03 18:51:11,"102.015",,,,"16.78","9.29","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 18:52:27,0,0,"83.9814453125","8.9",,,,,,,,,,,,,,,,,,,,,
2021-09-03 19:11:45,"102.02",0,"83.859375","9.02",,,,,,,,,,,,,,,,,,,,,
2021-09-03 19:15:02,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-03 19:35:19,"102.032",,,,"16.95","9.38","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 19:38:20,0,0,"83.728515625","9.13",,,,,,,,,,,,,,,,,,,,,
2021-09-03 19:58:37,"102.032",,,,"17.06","9.29","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 20:01:38,0,0,"83.54296875","9.14",,,,,,,,,,,,,,,,,,,,,
2021-09-03 20:21:55,"102.032",,,,"17.15","9.24","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 20:24:56,0,0,"83.2802734375","9.15",,,,,,,,,,,,,,,,,,,,,
2021-09-03 20:45:13,"102.029",,,,"17.23","9.26","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 20:48:14,0,0,"82.998046875","9.23",,,,,,,,,,,,,,,,,,,,,
2021-09-03 21:06:13,"102.035",,,,"17.34","9.38","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 21:08:31,0,0,"82.87109375","9.44",,,,,,,,,,,,,,,,,,,,,
2021-09-03 21:28:48,"102.028",,,,"17.4","9.29","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 21:31:49,0,0,"82.7412109375","9.67",,,,,,,,,,,,,,,,,,,,,
2021-09-03 21:52:06,"102.036",,,,"17.51","9.33","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 21:55:08,0,0,"82.7587890625",10,,,,,,,,,,,,,,,,,,,,,
2021-09-03 22:15:25,"102.024",,,,"17.62","9.31","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 22:18:26,0,0,"82.5166015625","10.13",,,,,,,,,,,,,,,,,,,,,
2021-09-03 22:38:44,0,,,,"17.7","9.26","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 22:41:13,"102.021",0,"82.197265625","10.3",,,,,,,,,,,,,,,,,,,,,
2021-09-03 22:44:14,0,,,,"17.78","9.36","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 23:02:47,"102.023",0,"82.1259765625","10.63",,,,,,,,,,,,,,,,,,,,,
2021-09-03 23:04:32,0,,,,"17.92","9.33","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 23:24:49,"102.018",0,"81.9423828125","10.83",,,,,,,,,,,,,,,,,,,,,
2021-09-03 23:27:51,0,,,,"17.97","9.36","0.026",,,,,,,,,,,,,,,,,,
2021-09-03 23:48:08,"102.024",0,"81.5419921875","10.94",,,,,,,,,,,,,,,,,,,,,
2021-09-03 23:51:10,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-04 00:11:27,"102.018",,,,"18.08","9.29","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 00:14:29,0,0,"81.4208984375","11.3",,,,,,,,,,,,,,,,,,,,,
2021-09-04 00:34:46,"101.987",,,,"18.17","9.56","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 00:37:47,0,0,"81.03125","11.42",,,,,,,,,,,,,,,,,,,,,
2021-09-04 00:58:05,"101.988",,,,"18.28","9.38","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 00:59:22,0,0,"80.5947265625","11.57",,,,,,,,,,,,,,,,,,,,,
2021-09-04 01:18:23,"101.976",,,,"18.33","9.38","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 01:21:24,0,0,"80.1572265625","11.73",,,,,,,,,,,,,,,,,,,,,
2021-09-04 01:41:42,"101.961",,,,"18.38","9.43","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 01:44:43,0,0,"79.3583984375","11.79",,,,,,,,,,,,,,,,,,,,,
2021-09-04 02:05:01,"101.945",,,,"18.47","9.33","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 02:08:02,0,0,"78.4873046875","12.07",,,,,,,,,,,,,,,,,,,,,
2021-09-04 02:28:20,"101.944",,,,"18.49","9.29","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 02:31:21,0,0,"78.0029296875","12.59",,,,,,,,,,,,,,,,,,,,,
2021-09-04 02:51:39,"101.95",,,,"18.55","9.36","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 02:54:40,0,0,"77.1552734375","12.96",,,,,,,,,,,,,,,,,,,,,
2021-09-04 03:13:13,0,,,,"18.58","9.36","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 03:14:58,"101.943",0,"75.720703125","13.3",,,,,,,,,,,,,,,,,,,,,
2021-09-04 03:17:59,0,,,,"18.63","9.43","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 03:38:17,"101.939",0,"73.4765625","13.76",,,,,,,,,,,,,,,,,,,,,
2021-09-04 03:41:18,0,,,,"18.6","9.31","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 04:01:36,"101.934",0,"70.18359375","14.77",,,,,,,,,,,,,,,,,,,,,
2021-09-04 04:04:54,0,,,,"18.58","9.33","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 04:25:12,"101.945","0.23","66.31640625","16.2",,,,,,,,,,,,,,,,,,,,,
2021-09-04 04:28:29,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-04 04:47:04,"101.956",,,,"18.52","9.33","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 04:48:47,0,"7.02","60.248046875","18.63",,,,,,,,,,,,,,,,,,,,,
2021-09-04 05:09:05,"101.956",,,,"18.47","9.54","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 05:12:22,0,"27.49","52.4208984375","21.39",,,,,,,,,,,,,,,,,,,,,
2021-09-04 05:32:41,"101.969",,,,"18.38","9.51","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 05:35:58,0,,,,"18.3","9.36","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 05:56:16,"101.964","80.6","37.80859375","27.56",,,,,,,,,,,,,,,,,,,,,
2021-09-04 05:59:34,0,,,,"18.25","9.36","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 06:19:52,"101.968","283.37","31.03515625","32.71",,,,,,,,,,,,,,,,,,,,,
2021-09-04 06:23:09,0,,,,18,"9.36","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 06:43:28,"101.989",492,"27.7197265625","36.46",,,,,,,,,,,,,,,,,,,,,
2021-09-04 06:46:24,0,,,,"17.59","9.36","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 07:04:03,"101.987","700.94","24.3232421875","40.1",,,,,,,,,,,,,,,,,,,,,
2021-09-04 07:07:20,0,,,,"17.48","9.33","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 07:27:39,"102.005","821.23","23.552734375","41.04",,,,,,,,,,,,,,,,,,,,,
2021-09-04 07:51:16,0,,,,"17.17","9.38","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 07:53:44,"102.008","906.44","22.8388671875","41.7",,,,,,,,,,,,,,,,,,,,,
2021-09-04 07:57:02,0,,,,"16.98","9.36","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 08:17:22,"102.01","973.02","23.1748046875","42.14",,,,,,,,,,,,,,,,,,,,,
2021-09-04 08:40:59,"102.02",,,,"16.76","9.33","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 08:43:07,0,"1055.06","23.8310546875","41.52",,,,,,,,,,,,,,,,,,,,,
2021-09-04 09:01:36,"102.017",,,,,,,,,,,,,,,,,,,,,,,,
2021-09-04 09:04:54,0,,,,"16.5","9.48","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 09:25:15,"102.025","1107.86","26.1494140625","40.33",,,,,,,,,,,,,,,,,,,,,
2021-09-04 09:28:32,0,,,,"16.28","9.33","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 09:48:55,"102.007",,,,"16.25","9.29","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 10:12:36,"102.007",,,,"15.94","9.29","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 10:15:53,0,"1106.43","30.7373046875","37.1",,,,,,,,,,,,,,,,,,,,,
2021-09-04 10:39:36,0,"1088.69","32.2158203125","36.1",,,,,,,,,,,,,,,,,,,,,
2021-09-04 10:57:29,"101.97",,,,"15.71","9.48","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 11:00:01,0,"1053.07","32.8984375","34.83",,,,,,,,,,,,,,,,,,,,,
2021-09-04 11:20:27,"101.955",,,,"15.63","9.54","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 11:23:45,0,"1018.38","34.9736328125","33.46",,,,,,,,,,,,,,,,,,,,,
2021-09-04 11:44:11,"101.937",,,,"15.51","9.46","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 11:47:28,0,"954.92","38.3310546875","32.12",,,,,,,,,,,,,,,,,,,,,
2021-09-04 12:11:12,0,,,,"15.51","9.46","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 12:31:40,0,"875.26","40.208984375","31.03",,,,,,,,,,,,,,,,,,,,,
2021-09-04 12:34:08,"101.951",,,,"15.45","9.38","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 12:37:26,0,"808.56","43.3447265625","29.99",,,,,,,,,,,,,,,,,,,,,
2021-09-04 12:57:33,"101.925",,,,"15.45","9.36","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 12:57:54,0,"753.53","46.0419921875","29.16",,,,,,,,,,,,,,,,,,,,,
2021-09-04 13:21:40,0,,,,"15.51","9.46","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 13:42:09,"101.891","684.67","50.29296875","27.78",,,,,,,,,,,,,,,,,,,,,
2021-09-04 13:45:26,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-04 14:05:55,"101.883",,,,"15.51","9.48","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 14:29:41,"101.861","588.14","57.7294921875","25.91",,,,,,,,,,,,,,,,,,,,,
2021-09-04 14:32:58,0,,,,"15.57","9.46","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 14:53:27,"101.858","501.3","68.693359375","23.51",,,,,,,,,,,,,,,,,,,,,
2021-09-04 14:56:44,0,,,,"15.65","9.51","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 15:15:12,"101.846","411.66","84.072265625","20.77",,,,,,,,,,,,,,,,,,,,,
2021-09-04 15:17:12,0,"345.06","85.9150390625","18.65",,,,,,,,,,,,,,,,,,,,,
2021-09-04 15:37:40,"101.825",,,,"15.8","9.48","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 15:40:57,0,"270.52","86.5224609375","15.72",,,,,,,,,,,,,,,,,,,,,
2021-09-04 16:01:23,"101.831",,,,"15.85","9.46","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 16:25:06,"101.836","201.29","86.6279296875","13.93",,,,,,,,,,,,,,,,,,,,,
2021-09-04 16:28:23,0,,,,"15.94","9.48","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 16:48:46,"101.832","49.13","85.4521484375","9.38",,,,,,,,,,,,,,,,,,,,,
2021-09-04 16:52:04,0,,,,"16.14","9.43","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 17:12:24,0,"36.21","85.033203125","8.71",,,,,,,,,,,,,,,,,,,,,
2021-09-04 17:14:53,"101.849",,,,"16.22","9.48","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 17:15:04,0,"18.06","84.689453125","8.24",,,,,,,,,,,,,,,,,,,,,
2021-09-04 17:35:29,"101.858",,,,"16.31","9.51","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 17:38:47,0,"3.51","84.3251953125","7.9",,,,,,,,,,,,,,,,,,,,,
2021-09-04 17:59:06,"101.862",,,,"16.34","9.56","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 18:02:23,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-04 18:22:41,"101.888",0,"83.8779296875","7.85",,,,,,,,,,,,,,,,,,,,,
2021-09-04 18:25:59,0,,,,"16.56","9.46","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 18:46:17,"101.93",0,"83.70703125","7.93",,,,,,,,,,,,,,,,,,,,,
2021-09-04 18:49:34,0,,,,"16.73","9.46","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 19:09:52,"101.945",0,"83.580078125","8.13",,,,,,,,,,,,,,,,,,,,,
2021-09-04 19:11:42,0,,,,"16.84","9.43","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 19:30:25,"101.987",,,,"16.95","9.51","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 19:33:26,0,0,"83.328125","8.77",,,,,,,,,,,,,,,,,,,,,
2021-09-04 19:53:43,"101.99",,,,"17.09","9.54","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 19:56:44,0,0,"83.166015625","8.96",,,,,,,,,,,,,,,,,,,,,
2021-09-04 20:17:01,"102.01",,,,"17.17","9.54","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 20:20:02,0,0,"83.0166015625","9.1",,,,,,,,,,,,,,,,,,,,,
2021-09-04 20:40:19,"102.013",,,,"17.29","9.46","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 20:43:20,0,,,,"17.4","9.51","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 21:03:37,"102.032",0,"82.8154296875","9.6",,,,,,,,,,,,,,,,,,,,,
2021-09-04 21:06:38,0,,,,"17.48","9.48","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 21:25:28,"102.045",0,"82.8720703125","9.91",,,,,,,,,,,,,,,,,,,,,
2021-09-04 21:26:55,0,,,,"17.56","9.51","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 21:47:11,0,0,"82.4609375","9.88",,,,,,,,,,,,,,,,,,,,,
2021-09-04 21:49:40,"102.049",,,,,,,,,,,,,,,,,,,,,,,,
2021-09-04 21:52:41,0,,,,"17.67","9.46","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 22:12:58,"102.039",0,"81.9638671875",10,,,,,,,,,,,,,,,,,,,,,
2021-09-04 22:15:59,0,,,,"17.73","9.51","0.026",,,,,,,,,,,,,,,,,,
2021-09-04 22:36:16,"102.052",0,"81.8564453125","10.26",,,,,,,,,,,,,,,,,,,,,
2021-09-04 22:59:34,"102.054",,,,"17.84","9.38","0.026",,,,,,,,,,,,,,,,,,
